hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,429,106735
RTX3090,gpt3-6.7b-moe,post_layernorm,1,429,48476
RTX3090,gpt3-6.7b-moe,input_layernorm,1,429,49423
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,429,49082
RTX3090,gpt3-6.7b-moe,attention/dense,1,429,14547
RTX3090,gpt3-6.7b-moe,attention/qkv,1,429,13736
RTX3090,gpt3-6.7b-moe,lm_head,1,429,13745
RTX3090,gpt3-6.7b-moe,mlp/proj,1,429,13571
RTX3090,gpt3-6.7b-moe,mlp/fc,1,429,13391
RTX3090,gpt3-6.7b-moe,gating,1,429,10290
RTX3090,gpt3-6.7b-moe,moe_ffn,1,429,78179
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,430,59807
RTX3090,gpt3-6.7b-moe,ln_f,1,430,66762
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,430,106745
RTX3090,gpt3-6.7b-moe,post_layernorm,1,430,48486
RTX3090,gpt3-6.7b-moe,input_layernorm,1,430,49433
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,430,49092
RTX3090,gpt3-6.7b-moe,attention/dense,1,430,14557
RTX3090,gpt3-6.7b-moe,attention/qkv,1,430,13746
RTX3090,gpt3-6.7b-moe,lm_head,1,430,13755
RTX3090,gpt3-6.7b-moe,mlp/proj,1,430,13581
RTX3090,gpt3-6.7b-moe,mlp/fc,1,430,13401
RTX3090,gpt3-6.7b-moe,gating,1,430,10300
RTX3090,gpt3-6.7b-moe,moe_ffn,1,430,78189
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,431,59817
RTX3090,gpt3-6.7b-moe,ln_f,1,431,66772
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,431,106755
RTX3090,gpt3-6.7b-moe,post_layernorm,1,431,48496
RTX3090,gpt3-6.7b-moe,input_layernorm,1,431,49443
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,431,49102
RTX3090,gpt3-6.7b-moe,attention/dense,1,431,14567
RTX3090,gpt3-6.7b-moe,attention/qkv,1,431,13756
RTX3090,gpt3-6.7b-moe,lm_head,1,431,13765
RTX3090,gpt3-6.7b-moe,mlp/proj,1,431,13591
RTX3090,gpt3-6.7b-moe,mlp/fc,1,431,13411
RTX3090,gpt3-6.7b-moe,gating,1,431,10310
RTX3090,gpt3-6.7b-moe,moe_ffn,1,431,78199
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,432,59827
RTX3090,gpt3-6.7b-moe,ln_f,1,432,66782
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,432,106765
RTX3090,gpt3-6.7b-moe,post_layernorm,1,432,48506
RTX3090,gpt3-6.7b-moe,input_layernorm,1,432,49453
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,432,49112
RTX3090,gpt3-6.7b-moe,attention/dense,1,432,14577
RTX3090,gpt3-6.7b-moe,attention/qkv,1,432,13766
RTX3090,gpt3-6.7b-moe,lm_head,1,432,13775
RTX3090,gpt3-6.7b-moe,mlp/proj,1,432,13601
RTX3090,gpt3-6.7b-moe,mlp/fc,1,432,13421
RTX3090,gpt3-6.7b-moe,gating,1,432,10320
RTX3090,gpt3-6.7b-moe,moe_ffn,1,432,78209
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,433,59837
RTX3090,gpt3-6.7b-moe,ln_f,1,433,66792
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,433,106775
RTX3090,gpt3-6.7b-moe,post_layernorm,1,433,48516
RTX3090,gpt3-6.7b-moe,input_layernorm,1,433,49463
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,433,49122
RTX3090,gpt3-6.7b-moe,attention/dense,1,433,14587
RTX3090,gpt3-6.7b-moe,attention/qkv,1,433,13776
RTX3090,gpt3-6.7b-moe,lm_head,1,433,13785
RTX3090,gpt3-6.7b-moe,mlp/proj,1,433,13611
RTX3090,gpt3-6.7b-moe,mlp/fc,1,433,13431
RTX3090,gpt3-6.7b-moe,gating,1,433,10330
RTX3090,gpt3-6.7b-moe,moe_ffn,1,433,78219
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,434,59847
RTX3090,gpt3-6.7b-moe,ln_f,1,434,66802
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,434,106785
RTX3090,gpt3-6.7b-moe,post_layernorm,1,434,48526
RTX3090,gpt3-6.7b-moe,input_layernorm,1,434,49473
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,434,49132
RTX3090,gpt3-6.7b-moe,attention/dense,1,434,14597
RTX3090,gpt3-6.7b-moe,attention/qkv,1,434,13786
RTX3090,gpt3-6.7b-moe,lm_head,1,434,13795
RTX3090,gpt3-6.7b-moe,mlp/proj,1,434,13621
RTX3090,gpt3-6.7b-moe,mlp/fc,1,434,13441
RTX3090,gpt3-6.7b-moe,gating,1,434,10340
RTX3090,gpt3-6.7b-moe,moe_ffn,1,434,78229
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,435,59857
RTX3090,gpt3-6.7b-moe,ln_f,1,435,66812
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,435,106795
RTX3090,gpt3-6.7b-moe,post_layernorm,1,435,48536
RTX3090,gpt3-6.7b-moe,input_layernorm,1,435,49483
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,435,49142
RTX3090,gpt3-6.7b-moe,attention/dense,1,435,14607
RTX3090,gpt3-6.7b-moe,attention/qkv,1,435,13796
RTX3090,gpt3-6.7b-moe,lm_head,1,435,13805
RTX3090,gpt3-6.7b-moe,mlp/proj,1,435,13631
RTX3090,gpt3-6.7b-moe,mlp/fc,1,435,13451
RTX3090,gpt3-6.7b-moe,gating,1,435,10350
RTX3090,gpt3-6.7b-moe,moe_ffn,1,435,78239
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,436,59867
RTX3090,gpt3-6.7b-moe,ln_f,1,436,66822
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,436,106805
RTX3090,gpt3-6.7b-moe,post_layernorm,1,436,48546
RTX3090,gpt3-6.7b-moe,input_layernorm,1,436,49493
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,436,49152
RTX3090,gpt3-6.7b-moe,attention/dense,1,436,14617
RTX3090,gpt3-6.7b-moe,attention/qkv,1,436,13806
RTX3090,gpt3-6.7b-moe,lm_head,1,436,13815
RTX3090,gpt3-6.7b-moe,mlp/proj,1,436,13641
RTX3090,gpt3-6.7b-moe,mlp/fc,1,436,13461
RTX3090,gpt3-6.7b-moe,gating,1,436,10360
RTX3090,gpt3-6.7b-moe,moe_ffn,1,436,78249
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,437,59877
RTX3090,gpt3-6.7b-moe,ln_f,1,437,66832
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,437,106815
RTX3090,gpt3-6.7b-moe,post_layernorm,1,437,48556
RTX3090,gpt3-6.7b-moe,input_layernorm,1,437,49503
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,437,49162
RTX3090,gpt3-6.7b-moe,attention/dense,1,437,14627
RTX3090,gpt3-6.7b-moe,attention/qkv,1,437,13816
RTX3090,gpt3-6.7b-moe,lm_head,1,437,13825
RTX3090,gpt3-6.7b-moe,mlp/proj,1,437,13651
RTX3090,gpt3-6.7b-moe,mlp/fc,1,437,13471
RTX3090,gpt3-6.7b-moe,gating,1,437,10370
RTX3090,gpt3-6.7b-moe,moe_ffn,1,437,78259
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,438,59887
RTX3090,gpt3-6.7b-moe,ln_f,1,438,66842
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,438,106825
RTX3090,gpt3-6.7b-moe,post_layernorm,1,438,48566
RTX3090,gpt3-6.7b-moe,input_layernorm,1,438,49513
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,438,49172
RTX3090,gpt3-6.7b-moe,attention/dense,1,438,14637
RTX3090,gpt3-6.7b-moe,attention/qkv,1,438,13826
RTX3090,gpt3-6.7b-moe,lm_head,1,438,13835
RTX3090,gpt3-6.7b-moe,mlp/proj,1,438,13661
RTX3090,gpt3-6.7b-moe,mlp/fc,1,438,13481
RTX3090,gpt3-6.7b-moe,gating,1,438,10380
RTX3090,gpt3-6.7b-moe,moe_ffn,1,438,78269
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,439,59897
RTX3090,gpt3-6.7b-moe,ln_f,1,439,66852
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,439,106835
RTX3090,gpt3-6.7b-moe,post_layernorm,1,439,48576
RTX3090,gpt3-6.7b-moe,input_layernorm,1,439,49523
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,439,49182
RTX3090,gpt3-6.7b-moe,attention/dense,1,439,14647
RTX3090,gpt3-6.7b-moe,attention/qkv,1,439,13836
RTX3090,gpt3-6.7b-moe,lm_head,1,439,13845
RTX3090,gpt3-6.7b-moe,mlp/proj,1,439,13671
RTX3090,gpt3-6.7b-moe,mlp/fc,1,439,13491
RTX3090,gpt3-6.7b-moe,gating,1,439,10390
RTX3090,gpt3-6.7b-moe,moe_ffn,1,439,78279
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,440,59907
RTX3090,gpt3-6.7b-moe,ln_f,1,440,66862
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,440,106845
RTX3090,gpt3-6.7b-moe,post_layernorm,1,440,48586
RTX3090,gpt3-6.7b-moe,input_layernorm,1,440,49533
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,440,49192
RTX3090,gpt3-6.7b-moe,attention/dense,1,440,14657
RTX3090,gpt3-6.7b-moe,attention/qkv,1,440,13846
RTX3090,gpt3-6.7b-moe,lm_head,1,440,13855
RTX3090,gpt3-6.7b-moe,mlp/proj,1,440,13681
RTX3090,gpt3-6.7b-moe,mlp/fc,1,440,13501
RTX3090,gpt3-6.7b-moe,gating,1,440,10400
RTX3090,gpt3-6.7b-moe,moe_ffn,1,440,78289
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,441,59917
RTX3090,gpt3-6.7b-moe,ln_f,1,441,66872
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,441,106855
RTX3090,gpt3-6.7b-moe,post_layernorm,1,441,48596
RTX3090,gpt3-6.7b-moe,input_layernorm,1,441,49543
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,441,49202
RTX3090,gpt3-6.7b-moe,attention/dense,1,441,14667
RTX3090,gpt3-6.7b-moe,attention/qkv,1,441,13856
RTX3090,gpt3-6.7b-moe,lm_head,1,441,13865
RTX3090,gpt3-6.7b-moe,mlp/proj,1,441,13691
RTX3090,gpt3-6.7b-moe,mlp/fc,1,441,13511
RTX3090,gpt3-6.7b-moe,gating,1,441,10410
RTX3090,gpt3-6.7b-moe,moe_ffn,1,441,78299
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,442,59927
RTX3090,gpt3-6.7b-moe,ln_f,1,442,66882
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,442,106865
RTX3090,gpt3-6.7b-moe,post_layernorm,1,442,48606
RTX3090,gpt3-6.7b-moe,input_layernorm,1,442,49553
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,442,49212
RTX3090,gpt3-6.7b-moe,attention/dense,1,442,14677
RTX3090,gpt3-6.7b-moe,attention/qkv,1,442,13866
RTX3090,gpt3-6.7b-moe,lm_head,1,442,13875
RTX3090,gpt3-6.7b-moe,mlp/proj,1,442,13701
RTX3090,gpt3-6.7b-moe,mlp/fc,1,442,13521
RTX3090,gpt3-6.7b-moe,gating,1,442,10420
RTX3090,gpt3-6.7b-moe,moe_ffn,1,442,78309
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,443,59937
RTX3090,gpt3-6.7b-moe,ln_f,1,443,66892
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,443,106875
RTX3090,gpt3-6.7b-moe,post_layernorm,1,443,48616
RTX3090,gpt3-6.7b-moe,input_layernorm,1,443,49563
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,443,49222
RTX3090,gpt3-6.7b-moe,attention/dense,1,443,14687
RTX3090,gpt3-6.7b-moe,attention/qkv,1,443,13876
RTX3090,gpt3-6.7b-moe,lm_head,1,443,13885
RTX3090,gpt3-6.7b-moe,mlp/proj,1,443,13711
RTX3090,gpt3-6.7b-moe,mlp/fc,1,443,13531
RTX3090,gpt3-6.7b-moe,gating,1,443,10430
RTX3090,gpt3-6.7b-moe,moe_ffn,1,443,78319
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,444,59947
RTX3090,gpt3-6.7b-moe,ln_f,1,444,66902
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,444,106885
RTX3090,gpt3-6.7b-moe,post_layernorm,1,444,48626
RTX3090,gpt3-6.7b-moe,input_layernorm,1,444,49573
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,444,49232
RTX3090,gpt3-6.7b-moe,attention/dense,1,444,14697
RTX3090,gpt3-6.7b-moe,attention/qkv,1,444,13886
RTX3090,gpt3-6.7b-moe,lm_head,1,444,13895
RTX3090,gpt3-6.7b-moe,mlp/proj,1,444,13721
RTX3090,gpt3-6.7b-moe,mlp/fc,1,444,13541
RTX3090,gpt3-6.7b-moe,gating,1,444,10440
RTX3090,gpt3-6.7b-moe,moe_ffn,1,444,78329
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,445,59957
RTX3090,gpt3-6.7b-moe,ln_f,1,445,66912
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,445,106895
RTX3090,gpt3-6.7b-moe,post_layernorm,1,445,48636
RTX3090,gpt3-6.7b-moe,input_layernorm,1,445,49583
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,445,49242
RTX3090,gpt3-6.7b-moe,attention/dense,1,445,14707
RTX3090,gpt3-6.7b-moe,attention/qkv,1,445,13896
RTX3090,gpt3-6.7b-moe,lm_head,1,445,13905
RTX3090,gpt3-6.7b-moe,mlp/proj,1,445,13731
RTX3090,gpt3-6.7b-moe,mlp/fc,1,445,13551
RTX3090,gpt3-6.7b-moe,gating,1,445,10450
RTX3090,gpt3-6.7b-moe,moe_ffn,1,445,78339
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,446,59967
RTX3090,gpt3-6.7b-moe,ln_f,1,446,66922
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,446,106905
RTX3090,gpt3-6.7b-moe,post_layernorm,1,446,48646
RTX3090,gpt3-6.7b-moe,input_layernorm,1,446,49593
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,446,49252
RTX3090,gpt3-6.7b-moe,attention/dense,1,446,14717
RTX3090,gpt3-6.7b-moe,attention/qkv,1,446,13906
RTX3090,gpt3-6.7b-moe,lm_head,1,446,13915
RTX3090,gpt3-6.7b-moe,mlp/proj,1,446,13741
RTX3090,gpt3-6.7b-moe,mlp/fc,1,446,13561
RTX3090,gpt3-6.7b-moe,gating,1,446,10460
RTX3090,gpt3-6.7b-moe,moe_ffn,1,446,78349
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,447,59977
RTX3090,gpt3-6.7b-moe,ln_f,1,447,66932
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,447,106915
RTX3090,gpt3-6.7b-moe,post_layernorm,1,447,48656
RTX3090,gpt3-6.7b-moe,input_layernorm,1,447,49603
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,447,49262
RTX3090,gpt3-6.7b-moe,attention/dense,1,447,14727
RTX3090,gpt3-6.7b-moe,attention/qkv,1,447,13916
RTX3090,gpt3-6.7b-moe,lm_head,1,447,13925
RTX3090,gpt3-6.7b-moe,mlp/proj,1,447,13751
RTX3090,gpt3-6.7b-moe,mlp/fc,1,447,13571
RTX3090,gpt3-6.7b-moe,gating,1,447,10470
RTX3090,gpt3-6.7b-moe,moe_ffn,1,447,78359
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,448,59987
RTX3090,gpt3-6.7b-moe,ln_f,1,448,66942
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,448,106925
RTX3090,gpt3-6.7b-moe,post_layernorm,1,448,48666
RTX3090,gpt3-6.7b-moe,input_layernorm,1,448,49613
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,448,49272
RTX3090,gpt3-6.7b-moe,attention/dense,1,448,14737
RTX3090,gpt3-6.7b-moe,attention/qkv,1,448,13926
RTX3090,gpt3-6.7b-moe,lm_head,1,448,13935
RTX3090,gpt3-6.7b-moe,mlp/proj,1,448,13761
RTX3090,gpt3-6.7b-moe,mlp/fc,1,448,13581
RTX3090,gpt3-6.7b-moe,gating,1,448,10480
RTX3090,gpt3-6.7b-moe,moe_ffn,1,448,78369
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,449,59997
RTX3090,gpt3-6.7b-moe,ln_f,1,449,66952
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,449,106935
RTX3090,gpt3-6.7b-moe,post_layernorm,1,449,48676
RTX3090,gpt3-6.7b-moe,input_layernorm,1,449,49623
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,449,49282
RTX3090,gpt3-6.7b-moe,attention/dense,1,449,14747
RTX3090,gpt3-6.7b-moe,attention/qkv,1,449,13936
RTX3090,gpt3-6.7b-moe,lm_head,1,449,13945
RTX3090,gpt3-6.7b-moe,mlp/proj,1,449,13771
RTX3090,gpt3-6.7b-moe,mlp/fc,1,449,13591
RTX3090,gpt3-6.7b-moe,gating,1,449,10490
RTX3090,gpt3-6.7b-moe,moe_ffn,1,449,78379
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,450,60007
RTX3090,gpt3-6.7b-moe,ln_f,1,450,66962
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,450,106945
RTX3090,gpt3-6.7b-moe,post_layernorm,1,450,48686
RTX3090,gpt3-6.7b-moe,input_layernorm,1,450,49633
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,450,49292
RTX3090,gpt3-6.7b-moe,attention/dense,1,450,14757
RTX3090,gpt3-6.7b-moe,attention/qkv,1,450,13946
RTX3090,gpt3-6.7b-moe,lm_head,1,450,13955
RTX3090,gpt3-6.7b-moe,mlp/proj,1,450,13781
RTX3090,gpt3-6.7b-moe,mlp/fc,1,450,13601
RTX3090,gpt3-6.7b-moe,gating,1,450,10500
RTX3090,gpt3-6.7b-moe,moe_ffn,1,450,78389
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,451,60017
RTX3090,gpt3-6.7b-moe,ln_f,1,451,66972
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,451,106955
RTX3090,gpt3-6.7b-moe,post_layernorm,1,451,48696
RTX3090,gpt3-6.7b-moe,input_layernorm,1,451,49643
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,451,49302
RTX3090,gpt3-6.7b-moe,attention/dense,1,451,14767
RTX3090,gpt3-6.7b-moe,attention/qkv,1,451,13956
RTX3090,gpt3-6.7b-moe,lm_head,1,451,13965
RTX3090,gpt3-6.7b-moe,mlp/proj,1,451,13791
RTX3090,gpt3-6.7b-moe,mlp/fc,1,451,13611
RTX3090,gpt3-6.7b-moe,gating,1,451,10510
RTX3090,gpt3-6.7b-moe,moe_ffn,1,451,78399
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,452,60027
RTX3090,gpt3-6.7b-moe,ln_f,1,452,66982
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,452,106965
RTX3090,gpt3-6.7b-moe,post_layernorm,1,452,48706
RTX3090,gpt3-6.7b-moe,input_layernorm,1,452,49653
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,452,49312
RTX3090,gpt3-6.7b-moe,attention/dense,1,452,14777
RTX3090,gpt3-6.7b-moe,attention/qkv,1,452,13966
RTX3090,gpt3-6.7b-moe,lm_head,1,452,13975
RTX3090,gpt3-6.7b-moe,mlp/proj,1,452,13801
RTX3090,gpt3-6.7b-moe,mlp/fc,1,452,13621
RTX3090,gpt3-6.7b-moe,gating,1,452,10520
RTX3090,gpt3-6.7b-moe,moe_ffn,1,452,78409
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,453,60037
RTX3090,gpt3-6.7b-moe,ln_f,1,453,66992
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,453,106975
RTX3090,gpt3-6.7b-moe,post_layernorm,1,453,48716
RTX3090,gpt3-6.7b-moe,input_layernorm,1,453,49663
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,453,49322
RTX3090,gpt3-6.7b-moe,attention/dense,1,453,14787
RTX3090,gpt3-6.7b-moe,attention/qkv,1,453,13976
RTX3090,gpt3-6.7b-moe,lm_head,1,453,13985
RTX3090,gpt3-6.7b-moe,mlp/proj,1,453,13811
RTX3090,gpt3-6.7b-moe,mlp/fc,1,453,13631
RTX3090,gpt3-6.7b-moe,gating,1,453,10530
RTX3090,gpt3-6.7b-moe,moe_ffn,1,453,78419
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,454,60047
RTX3090,gpt3-6.7b-moe,ln_f,1,454,67002
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,454,106985
RTX3090,gpt3-6.7b-moe,post_layernorm,1,454,48726
RTX3090,gpt3-6.7b-moe,input_layernorm,1,454,49673
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,454,49332
RTX3090,gpt3-6.7b-moe,attention/dense,1,454,14797
RTX3090,gpt3-6.7b-moe,attention/qkv,1,454,13986
RTX3090,gpt3-6.7b-moe,lm_head,1,454,13995
RTX3090,gpt3-6.7b-moe,mlp/proj,1,454,13821
RTX3090,gpt3-6.7b-moe,mlp/fc,1,454,13641
RTX3090,gpt3-6.7b-moe,gating,1,454,10540
RTX3090,gpt3-6.7b-moe,moe_ffn,1,454,78429
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,455,60057
RTX3090,gpt3-6.7b-moe,ln_f,1,455,67012
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,455,106995
RTX3090,gpt3-6.7b-moe,post_layernorm,1,455,48736
RTX3090,gpt3-6.7b-moe,input_layernorm,1,455,49683
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,455,49342
RTX3090,gpt3-6.7b-moe,attention/dense,1,455,14807
RTX3090,gpt3-6.7b-moe,attention/qkv,1,455,13996
RTX3090,gpt3-6.7b-moe,lm_head,1,455,14005
RTX3090,gpt3-6.7b-moe,mlp/proj,1,455,13831
RTX3090,gpt3-6.7b-moe,mlp/fc,1,455,13651
RTX3090,gpt3-6.7b-moe,gating,1,455,10550
RTX3090,gpt3-6.7b-moe,moe_ffn,1,455,78439
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,456,60067
RTX3090,gpt3-6.7b-moe,ln_f,1,456,67022
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,456,107005
RTX3090,gpt3-6.7b-moe,post_layernorm,1,456,48746
RTX3090,gpt3-6.7b-moe,input_layernorm,1,456,49693
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,456,49352
RTX3090,gpt3-6.7b-moe,attention/dense,1,456,14817
RTX3090,gpt3-6.7b-moe,attention/qkv,1,456,14006
RTX3090,gpt3-6.7b-moe,lm_head,1,456,14015
RTX3090,gpt3-6.7b-moe,mlp/proj,1,456,13841
RTX3090,gpt3-6.7b-moe,mlp/fc,1,456,13661
RTX3090,gpt3-6.7b-moe,gating,1,456,10560
RTX3090,gpt3-6.7b-moe,moe_ffn,1,456,78449
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,457,60077
RTX3090,gpt3-6.7b-moe,ln_f,1,457,67032
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,457,107015
RTX3090,gpt3-6.7b-moe,post_layernorm,1,457,48756
RTX3090,gpt3-6.7b-moe,input_layernorm,1,457,49703
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,457,49362
RTX3090,gpt3-6.7b-moe,attention/dense,1,457,14827
RTX3090,gpt3-6.7b-moe,attention/qkv,1,457,14016
RTX3090,gpt3-6.7b-moe,lm_head,1,457,14025
RTX3090,gpt3-6.7b-moe,mlp/proj,1,457,13851
RTX3090,gpt3-6.7b-moe,mlp/fc,1,457,13671
RTX3090,gpt3-6.7b-moe,gating,1,457,10570
RTX3090,gpt3-6.7b-moe,moe_ffn,1,457,78459
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,458,60087
RTX3090,gpt3-6.7b-moe,ln_f,1,458,67042
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,458,107025
RTX3090,gpt3-6.7b-moe,post_layernorm,1,458,48766
RTX3090,gpt3-6.7b-moe,input_layernorm,1,458,49713
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,458,49372
RTX3090,gpt3-6.7b-moe,attention/dense,1,458,14837
RTX3090,gpt3-6.7b-moe,attention/qkv,1,458,14026
RTX3090,gpt3-6.7b-moe,lm_head,1,458,14035
RTX3090,gpt3-6.7b-moe,mlp/proj,1,458,13861
RTX3090,gpt3-6.7b-moe,mlp/fc,1,458,13681
RTX3090,gpt3-6.7b-moe,gating,1,458,10580
RTX3090,gpt3-6.7b-moe,moe_ffn,1,458,78469
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,459,60097
RTX3090,gpt3-6.7b-moe,ln_f,1,459,67052
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,459,107035
RTX3090,gpt3-6.7b-moe,post_layernorm,1,459,48776
RTX3090,gpt3-6.7b-moe,input_layernorm,1,459,49723
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,459,49382
RTX3090,gpt3-6.7b-moe,attention/dense,1,459,14847
RTX3090,gpt3-6.7b-moe,attention/qkv,1,459,14036
RTX3090,gpt3-6.7b-moe,lm_head,1,459,14045
RTX3090,gpt3-6.7b-moe,mlp/proj,1,459,13871
RTX3090,gpt3-6.7b-moe,mlp/fc,1,459,13691
RTX3090,gpt3-6.7b-moe,gating,1,459,10590
RTX3090,gpt3-6.7b-moe,moe_ffn,1,459,78479
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,460,60107
RTX3090,gpt3-6.7b-moe,ln_f,1,460,67062
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,460,107045
RTX3090,gpt3-6.7b-moe,post_layernorm,1,460,48786
RTX3090,gpt3-6.7b-moe,input_layernorm,1,460,49733
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,460,49392
RTX3090,gpt3-6.7b-moe,attention/dense,1,460,14857
RTX3090,gpt3-6.7b-moe,attention/qkv,1,460,14046
RTX3090,gpt3-6.7b-moe,lm_head,1,460,14055
RTX3090,gpt3-6.7b-moe,mlp/proj,1,460,13881
RTX3090,gpt3-6.7b-moe,mlp/fc,1,460,13701
RTX3090,gpt3-6.7b-moe,gating,1,460,10600
RTX3090,gpt3-6.7b-moe,moe_ffn,1,460,78489
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,461,60117
RTX3090,gpt3-6.7b-moe,ln_f,1,461,67072
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,461,107055
RTX3090,gpt3-6.7b-moe,post_layernorm,1,461,48796
RTX3090,gpt3-6.7b-moe,input_layernorm,1,461,49743
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,461,49402
RTX3090,gpt3-6.7b-moe,attention/dense,1,461,14867
RTX3090,gpt3-6.7b-moe,attention/qkv,1,461,14056
RTX3090,gpt3-6.7b-moe,lm_head,1,461,14065
RTX3090,gpt3-6.7b-moe,mlp/proj,1,461,13891
RTX3090,gpt3-6.7b-moe,mlp/fc,1,461,13711
RTX3090,gpt3-6.7b-moe,gating,1,461,10610
RTX3090,gpt3-6.7b-moe,moe_ffn,1,461,78499
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,462,60127
RTX3090,gpt3-6.7b-moe,ln_f,1,462,67082
